LUFTTEMPERATUR,REL_FEUCHTE,Avg_Lufttemperatur,Std_Lufttemperatur,Avg_Rel_Feuchte,Std_Rel_Feuchte
21.139354262808574,58.06981101863695,,,,
23.551045301623432,48.58155365008229,,,,
25.843528502456188,42.269747698461806,,,,
25.0080568509121,42.09711387908643,,,,
28.066275787909746,40.46640457365885,,,,
27.748344228525433,37.180847699447526,,,,
28.180100658122875,37.536957667133,,,,
29.127592065700473,39.76530671733948,,,,
26.757383396210706,40.89128608149446,,,,
28.32947024525899,39.98990163725085,,,,
25.810374367585524,37.94658310897218,,,,
23.812468502351546,41.649103813530154,,,,
22.227740650401987,50.889254559789975,,,,
21.78583684310782,56.58956690730683,,,,
20.300676503869365,55.45545440543461,,,,
19.57940554001647,58.50280963019807,,,,
20.239210060324933,56.92858818501936,,,,
19.36695786377129,62.509311093633755,,,,
20.99009498296096,62.74491624213915,,,,
20.084281043262298,54.54945461901201,,,,
19.65641782331783,57.244123794975124,,,,
17.83640146773314,63.03923047662122,,,,
15.375964067823544,75.59723777337899,,,,
16.542233651709186,66.27442626336159,,,,
20.65518871630824,63.33810697412727,,,,
25.170988607619286,54.30974091104783,,,,
23.876975282374254,35.69114708698958,,,,
24.147202671638645,34.85496295075245,,,,
23.61571140179404,36.037152378210116,,,,
23.68805199464871,35.8980960688976,,,,
27.671766592982898,31.57545708857557,,,,
23.882302384132124,41.72411339214959,,,,
27.86336017439863,40.73703695530668,,,,
26.43844058234947,33.370817742925624,,,,
24.244211693993872,32.90518952358653,,,,
26.85237356204617,35.947126090368116,,,,
26.932152037177907,31.834310062593424,,,,
24.12119082844778,32.09751053361261,,,,
21.792139882978823,40.018767163084114,,,,
18.23497549406605,44.26938602436418,,,,
21.580622360951985,39.26262170725741,,,,
19.734406521375234,41.138937802014624,,,,
21.107251560840915,42.70975154568094,,,,
19.121082372654783,43.79203933729757,,,,
20.181288718366265,42.53365519029466,,,,
17.378088626410364,46.59908227224349,,,,
16.348643619330204,59.072717886656164,,,,
16.639145432573905,56.72899203153351,,,,
18.73283974108875,41.789881538430066,,,,
26.352185063783658,34.53484255874247,,,,
24.621556582815824,35.4632777576748,,,,
23.76789431321155,38.96721590252394,,,,
23.503201721561215,34.56531898259982,,,,
